symbol,trader_id,quantity,price,timestamp,order_type,is_anomaly_label,anomaly_type
MSFT,T016,187,372.022953893883,2024-01-01 14:49:00,SELL,0,normal
NVDA,T002,107,807.2640799395222,2024-01-01 09:10:00,BUY,0,normal
AAPL,T003,432,174.88343216544203,2024-01-01 14:46:00,SELL,0,normal
NVDA,T016,391,816.7898814946417,2024-01-01 08:08:00,BUY,0,normal
GOOGL,T013,77,140.59780584126824,2024-01-01 02:27:00,SELL,0,normal
AAPL,T018,385,169.79521064451063,2024-01-01 02:26:00,SELL,0,normal
GOOGL,T006,67,136.7675628478398,2024-01-01 12:00:00,BUY,0,normal
META,T018,288,508.76812511511207,2024-01-01 15:31:00,BUY,0,normal
JPM,T011,68,190.3685724774936,2024-01-01 12:19:00,SELL,0,normal
MSFT,T006,473,369.17467279447646,2024-01-01 10:59:00,BUY,0,normal
GOOGL,T014,160,139.9932314935467,2024-01-01 05:48:00,SELL,0,normal
AMZN,T009,415,188.44676884382375,2024-01-01 07:43:00,SELL,0,normal
GOOGL,T014,417,138.27816135318412,2024-01-01 05:25:00,BUY,0,normal
GOOGL,T001,96,137.68739158618533,2024-01-01 03:06:00,SELL,0,normal
AMZN,T004,337,183.92196365443468,2024-01-01 02:03:00,BUY,0,normal
GOOGL,T002,482,136.47432949139392,2024-01-01 14:13:00,BUY,0,normal
JPM,T018,195,192.67638744962616,2024-01-01 10:08:00,SELL,0,normal
AMZN,T005,73,183.64932995788402,2024-01-01 02:23:00,SELL,0,normal
JPM,T020,426,196.54005394340442,2024-01-01 15:58:00,BUY,0,normal
AAPL,T004,319,172.14044204139174,2024-01-01 03:17:00,BUY,0,normal
NVDA,T001,464,777.4913408033523,2024-01-01 10:09:00,SELL,0,normal
AAPL,T017,443,174.47008853179696,2024-01-01 04:39:00,BUY,0,normal
MSFT,T014,255,370.65203171582806,2024-01-01 04:53:00,BUY,0,normal
JPM,T020,327,192.69746429662473,2024-01-01 06:40:00,BUY,0,normal
META,T019,169,513.4788056902777,2024-01-01 02:02:00,SELL,0,normal
META,T011,309,489.05114288168704,2024-01-01 03:03:00,BUY,0,normal
AMZN,T014,207,187.8856324090781,2024-01-01 03:22:00,BUY,0,normal
AAPL,T018,133,178.17889862722828,2024-01-01 07:18:00,BUY,0,normal
NVDA,T003,75,792.1691141039969,2024-01-01 04:06:00,BUY,0,normal
META,T012,495,494.9203099083906,2024-01-01 06:55:00,SELL,0,normal
MSFT,T001,188,385.7700706385477,2024-01-01 15:32:00,SELL,0,normal
NVDA,T020,313,818.0608271852384,2024-01-01 12:45:00,BUY,0,normal
AMZN,T014,164,189.13035775223966,2024-01-01 15:06:00,BUY,0,normal
NVDA,T003,458,791.582896021296,2024-01-01 13:55:00,SELL,0,normal
GOOGL,T016,199,140.00555106155468,2024-01-01 14:47:00,SELL,0,normal
META,T001,19,492.94135131858616,2024-01-01 02:09:00,BUY,0,normal
MSFT,T011,364,391.2360214257662,2024-01-01 10:37:00,SELL,0,normal
MSFT,T007,481,391.07216111447383,2024-01-01 06:42:00,BUY,0,normal
AMZN,T012,107,190.17484914158675,2024-01-01 13:04:00,SELL,0,normal
META,T019,480,493.9060545652224,2024-01-01 12:50:00,BUY,0,normal
META,T018,191,502.62904923959127,2024-01-01 12:15:00,SELL,0,normal
JPM,T015,117,189.2508219084649,2024-01-01 15:13:00,SELL,0,normal
JPM,T013,233,193.77269149931033,2024-01-01 03:39:00,BUY,0,normal
JPM,T001,115,195.38902277503098,2024-01-01 10:41:00,BUY,0,normal
AMZN,T018,262,187.91098996616896,2024-01-01 15:15:00,BUY,0,normal
AAPL,T014,470,174.11969764070656,2024-01-01 12:32:00,BUY,0,normal
TSLA,T004,190,250.84285445196684,2024-01-01 13:26:00,BUY,0,normal
META,T007,488,487.1558649752288,2024-01-01 15:19:00,SELL,0,normal
TSLA,T003,181,256.00136917215525,2024-01-01 10:24:00,SELL,0,normal
META,T003,200,506.71235870575515,2024-01-01 14:34:00,BUY,0,normal
GOOGL,T009,317,138.6477332036154,2024-01-01 12:40:00,BUY,0,normal
AAPL,T007,170,172.10142948873656,2024-01-01 06:26:00,BUY,0,normal
AMZN,T002,89,181.69669860249175,2024-01-01 16:12:00,SELL,0,normal
GOOGL,T011,114,137.60804748470485,2024-01-01 08:29:00,SELL,0,normal
MSFT,T010,467,373.52308522183284,2024-01-01 04:27:00,BUY,0,normal
JPM,T011,32,192.57004505813092,2024-01-01 13:39:00,BUY,0,normal
MSFT,T020,287,372.6721752058943,2024-01-01 07:21:00,SELL,0,normal
AAPL,T010,421,177.41269805395982,2024-01-01 08:16:00,SELL,0,normal
TSLA,T017,207,248.52492451014064,2024-01-01 01:52:00,SELL,0,normal
NVDA,T012,440,788.7302458934031,2024-01-01 11:31:00,SELL,0,normal
AAPL,T010,150,173.446532079512,2024-01-01 03:52:00,BUY,0,normal
AAPL,T004,72,170.47596942257624,2024-01-01 14:29:00,SELL,0,normal
TSLA,T002,320,245.29724942133797,2024-01-01 10:07:00,BUY,0,normal
TSLA,T001,343,249.01523872337944,2024-01-01 11:11:00,SELL,0,normal
MSFT,T019,413,390.0565392926351,2024-01-01 06:13:00,BUY,0,normal
JPM,T004,8986,192.8993221610924,2024-01-15 00:05:00,SELL,1,volume_spike
JPM,T007,494,193.6507966301377,2024-01-01 14:02:00,SELL,0,normal
NVDA,T018,117,806.6347305404643,2024-01-01 03:53:00,BUY,0,normal
TSLA,T019,208,250.32970171177078,2024-01-01 13:05:00,BUY,0,normal
TSLA,T017,174,243.91512253959482,2024-01-01 11:16:00,SELL,0,normal
META,T014,35,505.581496085177,2024-01-01 05:17:00,SELL,0,normal
JPM,T008,267,190.41651846525582,2024-01-01 10:48:00,BUY,0,normal
GOOGL,T007,31,140.04622368259936,2024-01-01 06:50:00,SELL,0,normal
AAPL,T015,364,173.59910116674004,2024-01-01 14:58:00,SELL,0,normal
AMZN,T002,482,190.2144645250242,2024-01-01 11:49:00,BUY,0,normal
AAPL,T016,426,179.42769233449448,2024-01-01 05:58:00,SELL,0,normal
GOOGL,T006,150,136.05949983110267,2024-01-01 04:18:00,BUY,0,normal
NVDA,T011,43,820.2731666502082,2024-01-01 12:24:00,SELL,0,normal
MSFT,T012,167,379.8768851066175,2024-01-01 10:27:00,BUY,0,normal
AMZN,T014,270,188.4070808903298,2024-01-01 10:32:00,SELL,0,normal
META,T009,231,511.6417608504461,2024-01-01 04:42:00,SELL,0,normal
META,T007,232,494.78715086492167,2024-01-01 06:16:00,BUY,0,normal
AAPL,T012,297,178.6721670097129,2024-01-01 06:24:00,SELL,0,normal
META,T014,320,505.33915557635135,2024-01-01 03:44:00,BUY,0,normal
AMZN,T020,120,180.52597341386138,2024-01-01 15:53:00,SELL,0,normal
NVDA,T010,277,785.8092581701586,2024-01-01 13:34:00,SELL,0,normal
AMZN,T002,89,184.04462654150606,2024-01-01 07:52:00,BUY,0,normal
JPM,T002,85,194.67890500504123,2024-01-01 05:47:00,SELL,0,normal
AMZN,T018,105,181.88733347344322,2024-01-01 08:25:00,BUY,0,normal
JPM,T020,200,191.05542164953962,2024-01-01 10:39:00,SELL,0,normal
GOOGL,T019,7960,136.87672941473556,2024-01-15 00:35:00,SELL,1,volume_spike
AMZN,T001,82,180.825577409564,2024-01-01 15:28:00,BUY,0,normal
META,T004,27,489.4982443380218,2024-01-01 15:05:00,BUY,0,normal
GOOGL,T015,288,139.71867781036207,2024-01-01 10:19:00,SELL,0,normal
NVDA,T003,56,823.329427667678,2024-01-01 14:15:00,BUY,0,normal
JPM,T020,27,199.00672351699623,2024-01-01 13:23:00,BUY,0,normal
MSFT,T020,380,389.75083957595626,2024-01-01 10:45:00,SELL,0,normal
GOOGL,T003,151,137.266111905665,2024-01-01 14:06:00,BUY,0,normal
META,T004,349,509.309076658204,2024-01-01 09:16:00,BUY,0,normal
META,T012,473,505.75541183856967,2024-01-01 15:57:00,BUY,0,normal
TSLA,T016,254,250.7048168136733,2024-01-01 09:37:00,SELL,0,normal
MSFT,T003,436,371.4856544604263,2024-01-01 13:15:00,BUY,0,normal
META,T008,495,507.894664694597,2024-01-01 01:25:00,BUY,0,normal
AAPL,T020,29,180.03977466884666,2024-01-01 04:02:00,SELL,0,normal
AAPL,T019,339,173.19198106728686,2024-01-01 11:38:00,SELL,0,normal
NVDA,T011,353,795.6823417719197,2024-01-01 02:39:00,SELL,0,normal
MSFT,T012,178,379.4369680877462,2024-01-01 08:44:00,BUY,0,normal
AAPL,T017,11,175.06050430479877,2024-01-01 00:35:00,SELL,0,normal
META,T018,352,486.42117520188464,2024-01-01 09:00:00,SELL,0,normal
AAPL,T008,361,177.67301795129043,2024-01-01 02:50:00,SELL,0,normal
TSLA,T009,61,248.1793139115178,2024-01-01 10:54:00,SELL,0,normal
AAPL,T001,105,178.47239135683228,2024-01-01 14:50:00,SELL,0,normal
AAPL,T007,434,171.83023628482695,2024-01-01 14:17:00,SELL,0,normal
AAPL,T020,162,177.77279856092355,2024-01-01 14:07:00,BUY,0,normal
GOOGL,T008,329,139.89176952729795,2024-01-01 15:44:00,SELL,0,normal
NVDA,T015,218,784.9267721540341,2024-01-01 12:13:00,BUY,0,normal
MSFT,T004,189,379.1092357164669,2024-01-01 01:35:00,BUY,0,normal
GOOGL,T012,206,139.33875307253933,2024-01-01 09:23:00,BUY,0,normal
GOOGL,T013,189,142.41745994536652,2024-01-01 04:00:00,BUY,0,normal
META,T014,118,511.1759524744549,2024-01-01 12:22:00,SELL,0,normal
AAPL,T010,402,180.05055051921462,2024-01-01 09:34:00,BUY,0,normal
JPM,T016,441,194.39412822458263,2024-01-01 11:30:00,BUY,0,normal
META,T016,136,504.3202820434961,2024-01-01 07:40:00,SELL,0,normal
MSFT,T004,379,374.2611088517847,2024-01-01 09:13:00,SELL,0,normal
AAPL,T001,147,180.135465364749,2024-01-01 14:48:00,SELL,0,normal
NVDA,T003,164,810.9619983558277,2024-01-01 03:26:00,SELL,0,normal
MSFT,T009,360,391.1783403857148,2024-01-01 06:32:00,BUY,0,normal
AMZN,T016,495,185.68830183931283,2024-01-01 13:14:00,SELL,0,normal
GOOGL,T016,117,137.51242926956817,2024-01-01 06:37:00,SELL,0,normal
TSLA,T020,76,244.54705831066767,2024-01-01 12:46:00,BUY,0,normal
NVDA,T013,397,799.8218596558033,2024-01-01 14:08:00,SELL,0,normal
AAPL,T020,245,175.0554076840775,2024-01-01 03:37:00,BUY,0,normal
AMZN,T012,410,185.21700053901762,2024-01-01 00:04:00,BUY,0,normal
GOOGL,T017,294,138.8940909793333,2024-01-01 12:48:00,SELL,0,normal
NVDA,T019,392,784.5397994382149,2024-01-01 10:42:00,BUY,0,normal
TSLA,T019,105,250.82883429850082,2024-01-01 15:29:00,BUY,0,normal
NVDA,T008,367,808.6416768995788,2024-01-01 10:12:00,SELL,0,normal
META,T009,73,489.68873965882926,2024-01-01 12:18:00,BUY,0,normal
AMZN,T007,235,182.5539632530381,2024-01-01 09:06:00,SELL,0,normal
AAPL,T018,246,178.3169627623625,2024-01-01 12:05:00,SELL,0,normal
JPM,T012,238,198.50090818341096,2024-01-01 11:23:00,BUY,0,normal
META,T009,203,499.3160189984878,2024-01-01 01:38:00,SELL,0,normal
META,T015,110,511.07161358831013,2024-01-01 13:24:00,BUY,0,normal
AAPL,T019,286,175.12855119661958,2024-01-01 12:07:00,BUY,0,normal
AAPL,T013,93,179.50620763884623,2024-01-01 09:33:00,BUY,0,normal
AMZN,T012,175,182.43734855802316,2024-01-01 06:46:00,BUY,0,normal
JPM,T006,242,197.72755635234668,2024-01-01 08:22:00,SELL,0,normal
JPM,T006,84,200.33574591641474,2024-01-01 00:47:00,SELL,0,normal
AAPL,T005,150,173.64457937618752,2024-01-01 00:32:00,SELL,0,normal
NVDA,T012,178,792.5784028721356,2024-01-01 12:59:00,BUY,0,normal
JPM,T006,204,199.65800494186283,2024-01-01 13:59:00,BUY,0,normal
MSFT,T013,406,375.5722452152393,2024-01-01 03:20:00,SELL,0,normal
NVDA,T004,89,787.292306643951,2024-01-01 02:14:00,BUY,0,normal
NVDA,T011,113,806.2911412578507,2024-01-01 00:27:00,SELL,0,normal
AAPL,T015,224,170.3410325363109,2024-01-01 14:40:00,BUY,0,normal
AMZN,T013,187,189.63824596254565,2024-01-01 03:50:00,BUY,0,normal
TSLA,T002,94,251.70742383713517,2024-01-01 08:09:00,SELL,0,normal
AAPL,T013,466,173.62322299774345,2024-01-01 12:52:00,SELL,0,normal
AMZN,T003,31,184.02607042075124,2024-01-01 06:18:00,BUY,0,normal
TSLA,T020,86,256.04339031445426,2024-01-01 04:48:00,SELL,0,normal
MSFT,T001,493,387.9918760394069,2024-01-01 06:58:00,SELL,0,normal
TSLA,T004,50,247.12689433746627,2024-01-01 11:14:00,SELL,0,normal
GOOGL,T007,377,144.14558919442507,2024-01-01 06:31:00,SELL,0,normal
GOOGL,T015,116,140.03413681514223,2024-01-01 09:52:00,BUY,0,normal
JPM,T005,242,194.6778835275045,2024-01-01 08:18:00,SELL,0,normal
MSFT,T015,378,378.4030207377211,2024-01-01 02:18:00,SELL,0,normal
MSFT,T009,332,381.1454649755083,2024-01-01 01:02:00,SELL,0,normal
NVDA,T001,265,797.8349312831667,2024-01-01 07:51:00,SELL,0,normal
TSLA,T012,136,243.09340312585286,2024-01-01 10:47:00,BUY,0,normal
TSLA,T019,159,254.67982302265818,2024-01-01 02:08:00,SELL,0,normal
AAPL,T011,386,170.26527750110486,2024-01-01 16:16:00,SELL,0,normal
MSFT,T011,329,370.6155722279754,2024-01-01 08:40:00,SELL,0,normal
AAPL,T003,356,176.03076274042814,2024-01-01 13:58:00,BUY,0,normal
NVDA,T018,70,804.1364621730066,2024-01-01 16:02:00,SELL,0,normal
AMZN,T015,45,180.22624110939316,2024-01-01 01:04:00,SELL,0,normal
META,T007,109,495.17070877759477,2024-01-01 13:32:00,BUY,0,normal
META,T011,283,504.1282694068715,2024-01-01 00:14:00,SELL,0,normal
GOOGL,T015,480,138.92096295061344,2024-01-01 02:36:00,SELL,0,normal
GOOGL,T002,440,136.90170342115155,2024-01-01 00:40:00,SELL,0,normal
NVDA,T009,56,803.4484148730133,2024-01-01 08:12:00,SELL,0,normal
MSFT,T008,55,385.9198615925858,2024-01-01 06:19:00,BUY,0,normal
AMZN,T008,468,188.8480486606415,2024-01-01 03:07:00,BUY,0,normal
JPM,T001,194,200.2632611450156,2024-01-01 12:43:00,BUY,0,normal
AAPL,T015,61,175.0301868382937,2024-01-01 03:36:00,BUY,0,normal
AMZN,T008,49,190.40250222817502,2024-01-01 13:11:00,SELL,0,normal
MSFT,T015,85,388.72842290557696,2024-01-01 00:52:00,SELL,0,normal
TSLA,T011,115,243.83393114575424,2024-01-01 14:38:00,SELL,0,normal
MSFT,T012,250,378.78792560704267,2024-01-01 05:37:00,SELL,0,normal
MSFT,T009,367,390.2028414270211,2024-01-01 12:28:00,SELL,0,normal
TSLA,T020,193,256.4439845801076,2024-01-01 11:59:00,BUY,0,normal
NVDA,T019,257,804.6970895938978,2024-01-01 12:04:00,BUY,0,normal
TSLA,T015,346,243.5695680127727,2024-01-01 04:55:00,BUY,0,normal
TSLA,T001,389,246.36058469582719,2024-01-01 11:41:00,SELL,0,normal
AMZN,T015,389,181.89375259179053,2024-01-01 04:11:00,SELL,0,normal
META,T020,129,487.0258194325416,2024-01-01 12:06:00,BUY,0,normal
GOOGL,T011,381,140.9273945170642,2024-01-01 07:41:00,SELL,0,normal
TSLA,T003,248,243.18944874010208,2024-01-01 07:35:00,SELL,0,normal
AAPL,T007,171,175.1126582522701,2024-01-20 00:12:00,SELL,1,wash_trade
NVDA,T005,157,780.4919813762419,2024-01-01 13:35:00,BUY,0,normal
AAPL,T017,72,178.43100477889695,2024-01-01 14:22:00,BUY,0,normal
TSLA,T020,490,254.189049153622,2024-01-01 04:29:00,BUY,0,normal
JPM,T019,129,196.39132165973024,2024-01-01 03:21:00,SELL,0,normal
META,T007,476,510.8544325344804,2024-01-01 02:41:00,SELL,0,normal
TSLA,T001,411,248.411079612527,2024-01-01 09:15:00,BUY,0,normal
META,T005,491,504.8877335461076,2024-01-01 12:09:00,BUY,0,normal
NVDA,T006,378,797.1108340390624,2024-01-01 06:41:00,SELL,0,normal
GOOGL,T001,83,140.02250632828697,2024-01-01 11:42:00,BUY,0,normal
NVDA,T020,323,785.6647193145303,2024-01-01 07:56:00,BUY,0,normal
META,T010,468,506.24553460277355,2024-01-01 13:41:00,BUY,0,normal
JPM,T018,265,189.85937968361603,2024-01-01 12:51:00,SELL,0,normal
NVDA,T017,259,786.8085279730661,2024-01-01 01:45:00,SELL,0,normal
GOOGL,T012,168,142.3756927514486,2024-01-01 09:25:00,SELL,0,normal
GOOGL,T013,257,138.00811919014217,2024-01-01 06:29:00,BUY,0,normal
NVDA,T015,494,785.0193717937509,2024-01-01 00:01:00,SELL,0,normal
GOOGL,T010,316,138.29826045638606,2024-01-01 15:37:00,BUY,0,normal
NVDA,T002,8279,789.6063464116811,2024-01-15 00:10:00,BUY,1,volume_spike
AAPL,T005,31,175.15890045688496,2024-01-01 09:21:00,BUY,0,normal
JPM,T016,151,190.68141687095078,2024-01-01 01:20:00,SELL,0,normal
MSFT,T007,462,389.9980612643123,2024-01-01 03:25:00,SELL,0,normal
JPM,T011,379,198.6518386458886,2024-01-01 00:34:00,BUY,0,normal
JPM,T007,78,191.4544266486543,2024-01-01 12:55:00,BUY,0,normal
MSFT,T003,23,385.33853668334893,2024-01-01 08:28:00,SELL,0,normal
NVDA,T018,488,789.2014899502522,2024-01-01 07:07:00,BUY,0,normal
TSLA,T007,192,245.8662383901203,2024-01-01 07:34:00,SELL,0,normal
AMZN,T018,177,179.45630623477427,2024-01-01 06:06:00,SELL,0,normal
NVDA,T005,158,805.448791267032,2024-01-01 01:31:00,SELL,0,normal
JPM,T008,447,190.16452435862544,2024-01-01 05:39:00,SELL,0,normal
AAPL,T018,392,174.14503530929528,2024-01-01 14:57:00,SELL,0,normal
JPM,T005,40,190.32336256239444,2024-01-01 09:24:00,BUY,0,normal
MSFT,T004,57,381.04420091485974,2024-01-01 05:45:00,BUY,0,normal
AMZN,T007,291,182.35704975766856,2024-01-01 12:56:00,SELL,0,normal
TSLA,T012,13,248.24174744170384,2024-01-01 04:01:00,BUY,0,normal
NVDA,T009,177,786.9424530667128,2024-01-01 00:13:00,SELL,0,normal
META,T011,218,510.2621045531672,2024-01-01 05:15:00,BUY,0,normal
TSLA,T006,292,255.3929618771399,2024-01-01 10:00:00,SELL,0,normal
NVDA,T010,378,789.7708358510458,2024-01-01 06:27:00,SELL,0,normal
JPM,T016,77,200.36462893951278,2024-01-01 04:33:00,BUY,0,normal
MSFT,T011,160,377.7964803940801,2024-01-01 02:46:00,SELL,0,normal
MSFT,T007,398,391.28621471498286,2024-01-01 14:00:00,SELL,0,normal
GOOGL,T014,182,140.01368852492183,2024-01-20 00:04:00,SELL,1,wash_trade
AMZN,T012,270,182.386774483816,2024-01-01 10:46:00,BUY,0,normal
META,T010,200,490.993847919744,2024-01-01 13:38:00,BUY,0,normal
AMZN,T018,303,189.50551462887734,2024-01-01 08:04:00,BUY,0,normal
GOOGL,T019,5732,140.3607103284882,2024-01-15 00:00:00,BUY,1,volume_spike
MSFT,T009,237,372.5856084061125,2024-01-01 08:24:00,BUY,0,normal
GOOGL,T014,86,142.1546256009094,2024-01-01 13:51:00,BUY,0,normal
META,T014,174,511.5058950927113,2024-01-01 04:03:00,SELL,0,normal
GOOGL,T014,239,143.71619570679158,2024-01-01 09:26:00,BUY,0,normal
TSLA,T018,276,243.49597418564912,2024-01-01 14:35:00,SELL,0,normal
AMZN,T002,112,183.2776269793271,2024-01-01 09:22:00,SELL,0,normal
AMZN,T016,288,180.53650441038494,2024-01-01 11:26:00,BUY,0,normal
MSFT,T019,428,369.4006632933004,2024-01-01 03:09:00,SELL,0,normal
AAPL,T001,260,173.72811354165356,2024-01-01 13:02:00,BUY,0,normal
AAPL,T011,88,175.02637651801902,2024-01-01 11:39:00,SELL,0,normal
NVDA,T002,286,820.4329600993627,2024-01-01 07:55:00,SELL,0,normal
GOOGL,T013,253,136.08710705179737,2024-01-01 11:21:00,SELL,0,normal
JPM,T006,447,199.20686526100113,2024-01-01 08:30:00,BUY,0,normal
META,T009,362,489.42277860456755,2024-01-01 00:58:00,SELL,0,normal
META,T012,230,509.7324662805048,2024-01-01 07:54:00,SELL,0,normal
TSLA,T010,226,242.82747087468718,2024-01-01 09:20:00,SELL,0,normal
GOOGL,T019,340,137.55526070287075,2024-01-01 14:16:00,BUY,0,normal
MSFT,T012,158,389.7956138801123,2024-01-01 12:27:00,SELL,0,normal
GOOGL,T020,306,141.78010960894406,2024-01-01 04:12:00,BUY,0,normal
MSFT,T015,315,387.34646885093883,2024-01-01 00:21:00,SELL,0,normal
MSFT,T001,235,372.1005192564847,2024-01-01 05:13:00,SELL,0,normal
AAPL,T020,215,174.3613743886623,2024-01-01 07:39:00,BUY,0,normal
JPM,T018,386,194.75917977522892,2024-01-01 02:40:00,SELL,0,normal
AMZN,T005,132,187.7083414219144,2024-01-01 04:36:00,BUY,0,normal
TSLA,T004,224,253.38551456083803,2024-01-01 15:55:00,SELL,0,normal
META,T013,167,504.1775102106851,2024-01-01 03:11:00,BUY,0,normal
AAPL,T001,136,180.23770041502544,2024-01-01 06:25:00,SELL,0,normal
NVDA,T005,271,777.7486493927784,2024-01-01 13:25:00,SELL,0,normal
GOOGL,T015,205,142.0930629214505,2024-01-01 06:53:00,BUY,0,normal
NVDA,T014,446,796.0281732732169,2024-01-01 08:11:00,BUY,0,normal
TSLA,T018,440,246.05593115476995,2024-01-01 05:43:00,SELL,0,normal
AMZN,T015,236,185.4126163964277,2024-01-01 12:49:00,SELL,0,normal
MSFT,T003,67,376.490255162228,2024-01-01 05:08:00,BUY,0,normal
META,T002,202,507.69948282249845,2024-01-01 11:01:00,BUY,0,normal
TSLA,T013,444,256.19927775552964,2024-01-01 02:10:00,BUY,0,normal
GOOGL,T012,462,143.59961987048158,2024-01-01 11:03:00,BUY,0,normal
GOOGL,T006,399,136.38076056471536,2024-01-01 14:31:00,BUY,0,normal
GOOGL,T017,207,139.9522420816908,2024-01-01 01:39:00,BUY,0,normal
AMZN,T010,141,181.16254269208957,2024-01-01 06:12:00,BUY,0,normal
MSFT,T013,270,379.95284624358663,2024-01-01 01:27:00,SELL,0,normal
NVDA,T007,151,776.8850145380093,2024-01-01 07:38:00,BUY,0,normal
TSLA,T011,203,251.6550308318527,2024-01-01 05:30:00,BUY,0,normal
META,T011,124,488.53531702717487,2024-01-01 03:34:00,BUY,0,normal
GOOGL,T019,87,139.79018852963662,2024-01-01 07:46:00,BUY,0,normal
META,T010,54,486.7383603361439,2024-01-01 02:01:00,BUY,0,normal
META,T015,388,505.24438257217605,2024-01-01 10:14:00,SELL,0,normal
TSLA,T017,332,243.40496227861334,2024-01-01 00:20:00,SELL,0,normal
TSLA,T019,223,248.7661492954426,2024-01-01 11:40:00,BUY,0,normal
GOOGL,T008,96,137.82232579819984,2024-01-01 01:11:00,BUY,0,normal
NVDA,T017,365,814.0642389900623,2024-01-01 01:46:00,BUY,0,normal
MSFT,T005,320,374.2019541402856,2024-01-01 04:30:00,SELL,0,normal
JPM,T009,274,195.94112807727328,2024-01-01 14:20:00,BUY,0,normal
AAPL,T016,331,174.41922429411284,2024-01-01 07:15:00,BUY,0,normal
NVDA,T020,83,802.5038097586124,2024-01-01 01:42:00,SELL,0,normal
